Species,BP,ID,Tank,Rep_tank,Treatment,Rate,Time_load,Time_start,Time_end,Acc_time,Acc_time_min,Trial_time,Trial_time_h,CTmax,Date,Age,M1,M2,M3,SL,BW,logBW,BW_centred_all,Mean_BW,CI,Protein,CS,CS_date,LDH,LDH_date,Rate_min
A.poly,AP3,AP3_14_1.0_05,28B,B,28,1,7:12:00,7:30:00,15:15:00,0:18:00,18,7:45:00,7.75,36.03,11-Feb-18,14,11.652,11.654,11.697,11.67,9.51,0.978180517,0.858322286,,0.005983674,4.754722834,0.412385,2-May-18,10.65228,2-May-18,0.016666667
A.poly,AP3,AP3_14_1.0_07,28A,A,28,1,6:49:00,7:30:00,15:30:00,0:41:00,41,8:00:00,8,36.33,11-Feb-18,14,10.975,10.941,10.957,10.96,7.97,0.901458321,-0.681677714,,0.00605378,3.742710127,0.522809,2-May-18,13.103928,2-May-18,0.016666667
A.poly,AP3,AP3_14_1.0_10,28A,A,28,1,6:52:00,7:30:00,15:30:00,0:38:00,38,8:00:00,8,36.26,11-Feb-18,14,11.757,11.596,11.645,11.67,9.12,0.959994838,0.468322286,,0.005738287,5.399196382,0.26372,4-May-18,14.0084,4-May-18,0.016666667
A.poly,AP3,AP3_14_1.0_12,28A,A,28,1,6:54:00,7:30:00,15:15:00,0:36:00,36,7:45:00,7.75,35.86,11-Feb-18,14,11.353,11.326,11.343,11.34,8.46,0.927370363,-0.191677714,,0.005801378,4.359055633,0.34381,3-May-18,20.278905,3-May-18,0.016666667
A.poly,AP3,AP3_21_1.0_02,28A,A,28,1,6:49:00,7:15:00,15:00:00,0:26:00,26,7:45:00,7.75,36.15,18-Feb-18,21,15.023,15.085,15.069,15.06,20.82,1.318480725,12.16832229,,0.006095451,9.881529728,0.184489,3-May-18,14.585136,3-May-18,0.016666667
A.poly,AP3,AP3_21_1.0_04,28A,A,28,1,6:51:00,7:15:00,15:15:00,0:24:00,24,8:00:00,8,36.23,18-Feb-18,21,13.777,13.667,13.67,13.7,14.93,1.174059808,6.278322286,,0.005806282,6.61340069,0.405305,2-May-18,11.791717,2-May-18,0.016666667
A.poly,AP3,AP3_21_1.0_05,28B,B,28,1,7:02:00,7:15:00,15:00:00,0:13:00,13,7:45:00,7.75,36.26,18-Feb-18,21,15.104,15.099,15.06,15.09,22.47,1.351603072,13.81832229,,0.006539362,9.340756238,0.237067,3-May-18,7.632692,3-May-18,0.016666667
A.poly,AP3,AP3_21_1.0_06,28B,B,28,1,7:03:00,7:15:00,15:15:00,0:12:00,12,8:00:00,8,36.21,18-Feb-18,21,14.308,14.294,14.329,14.31,17.28,1.237543738,8.628322286,,0.005896915,8.077452012,0.222678,4-May-18,8.764894,4-May-18,0.016666667
A.poly,AP3,AP3_21_1.0_07,28A,A,28,1,6:50:00,7:15:00,15:00:00,0:25:00,25,7:45:00,7.75,36.22,18-Feb-18,21,14.775,14.764,14.728,14.76,21.39,1.330210785,12.73832229,,0.006651992,10.56041446,0.178215,9-May-18,11.808664,9-May-18,0.016666667
A.poly,AP3,AP3_21_1.0_11,28B,B,28,1,7:02:00,7:15:00,15:15:00,0:13:00,13,8:00:00,8,36.27,18-Feb-18,21,15.067,15.112,15.061,15.08,19.38,1.287353773,10.72832229,,0.005651318,9.934688098,0.188483,4-May-18,11.81944,4-May-18,0.016666667
A.poly,AP4,AP4_07_1.0_01,28A,A,28,1,7:11:00,8:00:00,16:15:00,0:49:00,49,8:15:00,8.25,36.58,3-Mar-18,7,,,,,4.19,0.622214023,-4.461677714,,,,,,,,0.016666667
A.poly,AP4,AP4_07_1.0_02,28B,B,28,1,7:33:00,8:00:00,16:00:00,0:27:00,27,8:00:00,8,36.33,3-Mar-18,7,,,,,3.68,0.565847819,-4.971677714,,,0.40395803,2.645686,10-May-18,104.78817,10-May-18,0.016666667
A.poly,AP4,AP4_07_1.0_03,28A,A,28,1,7:07:00,8:00:00,16:00:00,0:53:00,53,8:00:00,8,36.36,3-Mar-18,7,,,,,3.41,0.532754379,-5.241677714,,,0.311138727,3.213674,17-May-18,76.044273,17-May-18,0.016666667
A.poly,AP4,AP4_07_1.0_06,28A,A,28,1,7:08:00,8:00:00,16:15:00,0:52:00,52,8:15:00,8.25,36.59,3-Mar-18,7,,,,,3.18,0.50242712,-5.471677714,,,1.232005139,0.600155,15-May-18,29.113124,15-May-18,0.016666667
A.poly,AP4,AP4_07_1.0_09,28B,B,28,1,7:33:00,8:00:00,16:15:00,0:27:00,27,8:15:00,8.25,36.57,3-Mar-18,7,,,,,3.8,0.579783597,-4.851677714,,,,,,,,0.016666667
A.poly,AP4,AP4_07_1.0_12,28B,B,28,1,7:37:00,8:00:00,16:15:00,0:23:00,23,8:15:00,8.25,36.52,3-Mar-18,7,,,,,4.13,0.615950052,-4.521677714,,,1.370155403,0.818238,18-May-18,31.856497,18-May-18,0.016666667
A.poly,AP4,AP4_14_1.0_03,28A,A,28,1,7:11:00,7:45:00,15:30:00,0:34:00,34,7:45:00,7.75,36.23,10-Mar-18,14,,,,,10.97,1.040206628,2.318322286,,,3.821745694,0.541867,17-May-18,16.540219,17-May-18,0.016666667
A.poly,AP4,AP4_14_1.0_04,28A,A,28,1,7:12:00,7:45:00,15:45:00,0:33:00,33,8:00:00,8,36.29,10-Mar-18,14,,,,,10.31,1.013258665,1.658322286,,,4.72398645,0.296636,10-May-18,24.475532,10-May-18,0.016666667
A.poly,AP4,AP4_14_1.0_07,28B,B,28,1,7:26:00,7:45:00,15:30:00,0:19:00,19,7:45:00,7.75,35.81,10-Mar-18,14,,,,,10.78,1.032618761,2.128322286,,,4.141476744,0.437389,22-May-18,22.793698,22-May-18,0.016666667
A.poly,AP4,AP4_14_1.0_08,28B,B,28,1,7:27:00,7:45:00,15:30:00,0:18:00,18,7:45:00,7.75,35.83,10-Mar-18,14,,,,,10.65,1.027349608,1.998322286,,,5.985470573,0.324116,17-May-18,9.896451,17-May-18,0.016666667
A.poly,AP4,AP4_14_1.0_10,28A,A,28,1,7:13:00,7:45:00,15:45:00,0:32:00,32,8:00:00,8,36.31,10-Mar-18,14,,,,,11.82,1.072617477,3.168322286,,,6.746115518,0.232166,15-May-18,12.826775,15-May-18,0.016666667
A.poly,AP4,AP4_14_1.0_11,28B,B,28,1,7:28:00,7:45:00,15:45:00,0:17:00,17,8:00:00,8,36.3,10-Mar-18,14,,,,,10.12,1.005180513,1.468322286,,,3.981562762,0.45991,17-May-18,12.557883,17-May-18,0.016666667
A.poly,AP4,AP4_21_1.0_05,28B,B,28,1,7:24:00,7:45:00,15:15:00,0:21:00,21,7:30:00,7.5,36.01,17-Mar-18,21,,,,,30.48,1.484014963,21.82832229,,,10.39872825,0.181205,17-May-18,9.522487,17-May-18,0.016666667
A.poly,AP4,AP4_21_1.0_06,28A,A,28,1,7:05:00,7:45:00,15:30:00,0:40:00,40,7:45:00,7.75,36.3,17-Mar-18,21,,,,,25.3,1.403120521,16.64832229,,,9.44930357,0.15985,10-May-18,14.028907,10-May-18,0.016666667
A.poly,AP4,AP4_21_1.0_08,28B,B,28,1,7:25:00,7:45:00,15:30:00,0:20:00,20,7:45:00,7.75,36.21,17-Mar-18,21,,,,,33.09,1.519696767,24.43832229,,,12.65450033,0.172806,10-May-18,10.902533,10-May-18,0.016666667
A.poly,AP4,AP4_21_1.0_09,28B,B,28,1,7:25:00,7:45:00,15:30:00,0:20:00,20,7:45:00,7.75,36.05,17-Mar-18,21,,,,,27,1.431363764,18.34832229,,,14.46662366,0.172904,18-May-18,6.734874,15-May-18,0.016666667
A.poly,AP4,AP4_21_1.0_11,28A,A,28,1,7:06:00,7:45:00,15:30:00,0:39:00,39,7:45:00,7.75,36.1,17-Mar-18,21,,,,,23.63,1.373463722,14.97832229,,,14.33526358,0.111465,22-May-18,8.757652,22-May-18,0.016666667
A.poly,AP4,AP4_21_1.0_12,28A,A,28,1,7:05:00,7:45:00,15:30:00,0:40:00,40,7:45:00,7.75,36.18,17-Mar-18,21,,,,,30.06,1.477988976,21.40832229,,,8.200383224,0.23137,17-May-18,11.167364,17-May-18,0.016666667
A.poly,AP2,AP2_07_5.0_02,28B,B,28,5,7:14:00,7:30:00,9:30:00,0:16:00,16,2:00:00,2,37.74,28-Dec-17,7,8.762,8.768,8.79,8.77,4.9,0.69019608,-3.751677714,,0.007264359,3.241473672,0.252589,10-Apr-18,13.988019,10-Apr-18,0.083333333
A.poly,AP2,AP2_07_5.0_04,28A,A,28,5,6:57:00,7:30:00,9:30:00,0:33:00,33,2:00:00,2,37.83,28-Dec-17,7,8.658,8.584,8.613,8.62,4.85,0.685741739,-3.801677714,,0.007572163,2.259425436,0.390763,9-Apr-18,14.541566,9-Mar-18,0.083333333
A.poly,AP2,AP2_07_5.0_06,28B,B,28,5,7:15:00,7:30:00,9:30:00,0:15:00,15,2:00:00,2,37.7,28-Dec-17,7,8.558,8.585,8.743,8.63,4.46,0.649334859,-4.191677714,,0.006939089,1.71192209,0.53211,29-Mar-18,18.532622,29-Mar-18,0.083333333
A.poly,AP2,AP2_07_5.0_07,28B,B,28,5,7:16:00,7:30:00,9:15:00,0:14:00,14,1:45:00,1.75,37.17,28-Dec-17,7,8.193,8.244,8.076,8.17,3.94,0.595496222,-4.711677714,,0.00722487,1.957200429,0.428409,10-Apr-18,20.026968,10-Apr-18,0.083333333
A.poly,AP2,AP2_07_5.0_08,28A,A,28,5,6:56:00,7:30:00,9:30:00,0:34:00,34,2:00:00,2,37.93,28-Dec-17,7,8.451,8.449,8.38,8.43,4.05,0.607455023,-4.601677714,,0.006760399,2.569108313,0.307894,10-Apr-18,21.171626,10-Apr-18,0.083333333
A.poly,AP2,AP2_07_5.0_10,28A,A,28,5,6:57:00,7:30:00,9:30:00,0:33:00,33,2:00:00,2,37.94,28-Dec-17,7,8.129,8.129,8.184,8.15,4.05,0.607455023,-4.601677714,,0.007481388,2.03975988,0.322937,28-Mar-18,22.471724,28-Mar-18,0.083333333
A.poly,AP2,AP2_14_5.0_01,28B,B,28,5,7:16:00,7:30:00,9:30:00,0:14:00,14,2:00:00,2,38.03,4-Jan-18,14,11.025,10.973,10.952,10.98,9.64,0.984077034,0.988322286,,0.007282324,6.735895353,0.172522,27-Mar-18,2.481842,27-Mar-18,0.083333333
A.poly,AP2,AP2_14_5.0_04,28A,A,28,5,7:00:00,7:30:00,9:30:00,0:30:00,30,2:00:00,2,37.76,4-Jan-18,14,10.428,10.494,10.509,10.48,8.28,0.918030337,-0.371677714,,0.007193603,7.335161483,0.183881,27-Mar-18,3.485773,27-Mar-18,0.083333333
A.poly,AP2,AP2_14_5.0_06,28A,A,28,5,6:59:00,7:30:00,9:30:00,0:31:00,31,2:00:00,2,37.95,4-Jan-18,14,10.766,10.693,10.8,10.75,9.32,0.969415912,0.668322286,,0.007502233,4.72708225,0.527127,11-Apr-18,16.566467,11-Apr-18,0.083333333
A.poly,AP2,AP2_14_5.0_07,28B,B,28,5,7:16:00,7:30:00,9:30:00,0:14:00,14,2:00:00,2,37.78,4-Jan-18,14,10.905,10.912,10.887,10.9,9.52,0.978636948,0.868322286,,0.007351187,5.345508552,0.193263,9-Apr-18,13.780293,9-Mar-18,0.083333333
A.poly,AP2,AP2_14_5.0_09,28B,B,28,5,7:17:00,7:30:00,9:30:00,0:13:00,13,2:00:00,2,38.18,4-Jan-18,14,10.707,10.782,10.735,10.74,9.28,0.967547976,0.628322286,,0.00749092,4.967926577,0.210809,29-Mar-18,13.254591,29-Mar-18,0.083333333
A.poly,AP2,AP2_14_5.0_10,28A,A,28,5,6:59:00,7:30:00,9:30:00,0:31:00,31,2:00:00,2,38.19,4-Jan-18,14,10.663,10.637,10.654,10.65,9.2,0.963787827,0.548322286,,0.007616212,6.167806616,0.164637,9-Apr-18,9.387648,9-Mar-18,0.083333333
A.poly,AP2,AP2_21_5.0_02,28A,A,28,5,6:43:00,7:15:00,9:15:00,0:32:00,32,2:00:00,2,38.09,11-Jan-18,21,13.802,13.826,13.687,13.77,16.03,1.204933522,7.378322286,,0.006139482,9.953804685,0.102314,9-Apr-18,2.267708,9-Mar-18,0.083333333
A.poly,AP2,AP2_21_5.0_04,28B,B,28,5,6:59:00,7:15:00,9:15:00,0:16:00,16,2:00:00,2,37.82,11-Jan-18,21,16.164,16.237,16.502,16.3,24.74,1.393399695,16.08832229,,0.00571264,4.626694579,0.175727,10-Apr-18,5.790028,9-Mar-18,0.083333333
A.poly,AP2,AP2_21_5.0_05,28A,A,28,5,6:43:00,7:15:00,9:15:00,0:32:00,32,2:00:00,2,38.19,11-Jan-18,21,14.22,14.235,14.132,14.2,19.81,1.296884476,11.15832229,,0.006918619,11.41811148,0.138452,29-Mar-18,1.924134,29-Mar-18,0.083333333
A.poly,AP2,AP2_21_5.0_07,28B,B,28,5,6:56:00,7:15:00,9:15:00,0:19:00,19,2:00:00,2,38.14,11-Jan-18,21,14.441,14.354,14.356,14.38,20.12,1.303627976,11.46832229,,0.006766301,12.5336937,7.28E-02,28-Mar-18,1.863792,28-Mar-18,0.083333333
A.poly,AP2,AP2_21_5.0_10,28A,A,28,5,6:44:00,7:15:00,9:15:00,0:31:00,31,2:00:00,2,38.16,11-Jan-18,21,14.556,14.516,14.483,14.52,20.18,1.304921162,11.52832229,,0.006592062,10.19668513,0.101704,11-Apr-18,11.381843,10-Apr-18,0.083333333
A.poly,AP2,AP2_21_5.0_12,28B,B,28,5,6:57:00,7:15:00,9:15:00,0:18:00,18,2:00:00,2,38.25,11-Jan-18,21,13.165,13.079,13.097,13.11,15.19,1.181557774,6.538322286,,0.006741394,9.346267987,0.117353,27-Mar-18,10.427266,27-Mar-18,0.083333333
A.poly,AP3,AP3_07_5.0_04,28B,B,28,5,7:53:00,8:00:00,10:00:00,0:07:00,7,2:00:00,2,38.19,4-Feb-18,7,7.852,7.864,7.901,7.87,3.66,0.563481085,-4.991677714,,0.007508564,2.740158321,0.416885,9-May-18,16.766257,9-May-18,0.083333333
A.poly,AP3,AP3_07_5.0_07,28A,A,28,5,7:28:00,8:00:00,10:00:00,0:32:00,32,2:00:00,2,38.37,4-Feb-18,7,8.022,8.05,8.101,8.06,3.38,0.5289167,-5.271677714,,0.006455228,2.131257257,0.45767,3-May-18,207.54338,3-May-18,0.083333333
A.poly,AP3,AP3_07_5.0_09,28A,A,28,5,7:29:00,8:00:00,10:00:00,0:31:00,31,2:00:00,2,38.61,4-Feb-18,7,8.253,8.22,8.235,8.24,4.04,0.606381365,-4.611677714,,0.00722104,3.272161533,0.432991,9-May-18,16.768453,9-May-18,0.083333333
A.poly,AP3,AP3_07_5.0_10,28B,B,28,5,5:57:00,8:00:00,10:00:00,2:03:00,123,2:00:00,2,37.62,4-Feb-18,7,7.65,7.656,7.662,7.66,3.42,0.534026106,-5.231677714,,0.007609214,1.2913025,0.923596,9-May-18,28.025763,9-May-18,0.083333333
A.poly,AP3,AP3_07_5.0_11,28B,B,28,5,7:55:00,8:00:00,10:00:00,0:05:00,5,2:00:00,2,38.45,4-Feb-18,7,8.176,8.155,8.16,8.16,3.78,0.5774918,-4.871677714,,0.006956989,2.000553158,0.620299,3-May-18,23.106681,3-May-18,0.083333333
A.poly,AP3,AP3_07_5.0_12,28A,A,28,5,7:30:00,8:00:00,10:00:00,0:30:00,30,2:00:00,2,38.5,4-Feb-18,7,8.266,8.27,8.32,8.29,4.12,0.614897216,-4.531677714,,0.007231587,0.526952757,2.745243,3-May-18,73.501557,3-May-18,0.083333333
A.poly,AP3,AP3_14_5.0_03,28A,A,28,5,7:00:00,7:30:00,9:30:00,0:30:00,30,2:00:00,2,37.86,11-Feb-18,14,10.823,10.886,10.87,10.86,9.33,0.969881644,0.678322286,,0.007284373,4.633534241,0.40045,3-May-18,11.843411,3-May-18,0.083333333
A.poly,AP3,AP3_14_5.0_05,28A,A,28,5,6:58:00,7:30:00,9:30:00,0:32:00,32,2:00:00,2,38.08,11-Feb-18,14,11.746,11.781,11.761,11.76,8.61,0.935003151,-0.041677714,,0.005293966,5.736597134,0.307143,4-May-18,20.002141,4-May-18,0.083333333
A.poly,AP3,AP3_14_5.0_07,28B,B,28,5,7:19:00,7:30:00,9:30:00,0:11:00,11,2:00:00,2,38.13,11-Feb-18,14,10.223,10.336,10.36,10.31,8.34,0.921166051,-0.311677714,,0.007610095,5.176725532,0.212456,9-May-18,13.578968,9-May-18,0.083333333
A.poly,AP3,AP3_14_5.0_08,28B,B,28,5,7:18:00,7:30:00,9:30:00,0:12:00,12,2:00:00,2,38.06,11-Feb-18,14,10.823,10.886,10.869,10.86,7.8,0.892094603,-0.851677714,,0.006089829,4.557590335,0.383979,2-May-18,16.044256,2-May-18,0.083333333
A.poly,AP3,AP3_14_5.0_09,28B,B,28,5,7:20:00,7:30:00,9:30:00,0:10:00,10,2:00:00,2,38.44,11-Feb-18,14,10.625,10.634,10.605,10.62,7.88,0.896526217,-0.771677714,,0.006578891,4.188687411,0.421003,2-May-18,14.442116,2-May-18,0.083333333
A.poly,AP3,AP3_14_5.0_12,28A,A,28,5,6:58:00,7:30:00,9:30:00,0:32:00,32,2:00:00,2,38.39,11-Feb-18,14,10.306,10.283,10.308,10.3,8.77,0.942999593,0.118322286,,0.008025792,5.011086088,0.286958,4-May-18,19.931254,4-May-18,0.083333333
A.poly,AP3,AP3_21_5.0_04,28A,A,28,5,6:53:00,7:15:00,9:15:00,0:22:00,22,2:00:00,2,38.09,18-Feb-18,21,13.504,13.451,13.435,13.46,16.53,1.218272854,7.878322286,,0.006778564,7.728286451,0.324287,2-May-18,15.406566,2-May-18,0.083333333
A.poly,AP3,AP3_21_5.0_06,28B,B,28,5,7:05:00,7:15:00,9:15:00,0:10:00,10,2:00:00,2,38.11,18-Feb-18,21,14.968,15.125,14.968,15.02,19.84,1.297541668,11.18832229,,0.005855067,,,,,,0.083333333
A.poly,AP3,AP3_21_5.0_07,28B,B,28,5,7:05:00,7:15:00,9:15:00,0:10:00,10,2:00:00,2,38.1,18-Feb-18,21,14.322,14.346,14.338,14.34,19.46,1.289142836,10.80832229,,0.006599262,8.602003587,0.231367,9-May-18,12.786091,9-May-18,0.083333333
A.poly,AP3,AP3_21_5.0_08,28A,A,28,5,6:53:00,7:15:00,9:15:00,0:22:00,22,2:00:00,2,38.28,18-Feb-18,21,12.997,13.112,13.096,13.07,15.71,1.196176185,7.058322286,,0.007036382,7.372178692,0.303309,9-May-18,14.546746,9-May-18,0.083333333
A.poly,AP3,AP3_21_5.0_10,28B,B,28,5,7:04:00,7:15:00,9:15:00,0:11:00,11,2:00:00,2,38.25,18-Feb-18,21,14.176,14.178,14.145,14.17,21.32,1.3287872,12.66832229,,0.007493378,9.967003003,0.146214,4-May-18,1.856416,4-May-18,0.083333333
A.poly,AP3,AP3_21_5.0_11,28A,A,28,5,6:52:00,7:15:00,9:15:00,0:23:00,23,2:00:00,2,38.19,18-Feb-18,21,13.699,13.694,13.681,13.69,17.58,1.245018871,8.928322286,,0.006851861,7.508042622,0.329851,2-May-18,2.122259,2-May-18,0.083333333
A.poly,AP4,AP4_07_5.0_01,28A,A,28,5,7:11:00,8:00:00,10:00:00,0:49:00,49,2:00:00,2,38.37,3-Mar-18,7,,,,,4.29,0.632457292,-4.361677714,,,1.128394484,1.010906,17-May-18,25.731236,17-May-18,0.083333333
A.poly,AP4,AP4_07_5.0_02,28A,A,28,5,7:15:00,8:00:00,10:00:00,0:45:00,45,2:00:00,2,38.31,3-Mar-18,7,,,,,4.02,0.604226053,-4.631677714,,,0.221525539,4.883348,17-May-18,122.553075,17-May-18,0.083333333
A.poly,AP4,AP4_07_5.0_03,28A,A,28,5,7:13:00,8:00:00,10:00:00,0:47:00,47,2:00:00,2,38.41,3-Mar-18,7,,,,,3.32,0.521138084,-5.331677714,,,,,,,,0.083333333
A.poly,AP4,AP4_07_5.0_06,28B,B,28,5,7:38:00,8:00:00,10:00:00,0:22:00,22,2:00:00,2,38.4,3-Mar-18,7,,,,,4.27,0.630427875,-4.381677714,,,1.225882007,0.896613,22-May-18,24.591372,22-May-18,0.083333333
A.poly,AP4,AP4_07_5.0_07,28B,B,28,5,7:39:00,8:00:00,10:00:00,0:21:00,21,2:00:00,2,38.25,3-Mar-18,7,,,,,4.41,0.644438589,-4.241677714,,,0.685590331,1.813349,10-May-18,50.468235,10-May-18,0.083333333
A.poly,AP4,AP4_07_5.0_11,28B,B,28,5,7:40:00,8:00:00,10:00:00,0:20:00,20,2:00:00,2,38.53,3-Mar-18,7,,,,,4.5,0.653212514,-4.151677714,,,1.357060552,0.662395,18-May-18,27.397775,18-May-18,0.083333333
A.poly,AP4,AP4_14_5.0_02,28A,A,28,5,7:16:00,7:45:00,9:45:00,0:29:00,29,2:00:00,2,38.04,10-Mar-18,14,,,,,11.39,1.056523724,2.738322286,,,5.379666197,0.433667,18-May-18,21.461578,18-May-18,0.083333333
A.poly,AP4,AP4_14_5.0_04,28B,B,28,5,7:29:00,7:45:00,9:45:00,0:16:00,16,2:00:00,2,38.21,10-Mar-18,14,,,,,11.01,1.041787319,2.358322286,,,4.90742805,0.339649,17-May-18,16.750061,17-May-18,0.083333333
A.poly,AP4,AP4_14_5.0_05,28A,A,28,5,7:14:00,7:45:00,9:45:00,0:31:00,31,2:00:00,2,38.19,10-Mar-18,14,,,,,10.88,1.036628895,2.228322286,,,4.254502314,0.390547,22-May-18,16.304564,22-May-18,0.083333333
A.poly,AP4,AP4_14_5.0_06,28B,B,28,5,7:30:00,7:45:00,9:45:00,0:15:00,15,2:00:00,2,38.2,10-Mar-18,14,,,,,11.98,1.078456818,3.328322286,,,,,,,,0.083333333
A.poly,AP4,AP4_14_5.0_08,28B,B,28,5,7:30:00,7:45:00,9:45:00,0:15:00,15,2:00:00,2,38.47,10-Mar-18,14,,,,,13.8,1.139879086,5.148322286,,,5.425284907,0.38077,17-May-18,15.318872,17-May-18,0.083333333
A.poly,AP4,AP4_14_5.0_12,28A,A,28,5,7:19:00,7:45:00,9:45:00,0:26:00,26,2:00:00,2,38.54,10-Mar-18,14,,,,,10.67,1.028164419,2.018322286,,,8.75638947,0.171247,22-May-18,9.259319,22-May-18,0.083333333
A.poly,AP4,AP4_21_5.0_02,28A,A,28,5,7:13:00,7:45:00,9:45:00,0:32:00,32,2:00:00,2,37.89,17-Mar-18,21,,,,,27.49,1.43917474,18.83832229,,,10.99154657,0.219548,10-May-18,10.949554,10-May-18,0.083333333
A.poly,AP4,AP4_21_5.0_04,28A,A,28,5,7:08:00,7:45:00,9:45:00,0:37:00,37,2:00:00,2,38,17-Mar-18,21,,,,,34.23,1.534406899,25.57832229,,,11.8485222,0.116822,22-May-18,2.290768,22-May-18,0.083333333
A.poly,AP4,AP4_21_5.0_07,28B,B,28,5,7:27:00,7:45:00,9:45:00,0:18:00,18,2:00:00,2,38.1,17-Mar-18,21,,,,,34.66,1.539828558,26.00832229,,,13.5702265,0.147358,10-May-18,12.270356,10-May-18,0.083333333
A.poly,AP4,AP4_21_5.0_08,28A,A,28,5,7:07:00,7:45:00,9:45:00,0:38:00,38,2:00:00,2,38.16,17-Mar-18,21,,,,,25.45,1.405687787,16.79832229,,,8.659873754,0.210814,10-May-18,2.199881,10-May-18,0.083333333
A.poly,AP4,AP4_21_5.0_10,28B,B,28,5,7:28:00,7:45:00,9:45:00,0:17:00,17,2:00:00,2,38.28,17-Mar-18,21,,,,,30.65,1.486430479,21.99832229,,,13.39349192,0.125723,15-May-18,2.093834,15-May-18,0.083333333
A.poly,AP4,AP4_21_5.0_12,28B,B,28,5,7:29:00,7:45:00,9:45:00,0:16:00,16,2:00:00,2,38.54,17-Mar-18,21,,,,,28.62,1.456669629,19.96832229,,,10.4451867,0.176409,17-May-18,10.697958,17-May-18,0.083333333
